firearm_type,price,link,stock_status
"IVER JOHNSON 1911A1 RIFLE .45ACP 16"" FS OD GREEN WOOD",$713.95,https://shop2.gzanders.com/firearms/iver-johnson-1911a1-rifle-45acp-16-fs-od-green-wood.html,BACK ORDER
"GARAYSAR TR19S 12GA 3"" 20.1"" RED CAMO W/4+1/16+1 MAGS",$713.99,https://shop2.gzanders.com/firearms/garaysar-tr19s-12ga-3-20-1-red-camo-w-4-1-16-1-mags-gtr19src.html,BACK ORDER
"GARAYSAR TR19S 12GA 3"" 20.1"" RED BTTLWRN W/4+1/16+1 MAGS",$713.99,https://shop2.gzanders.com/firearms/garaysar-tr19s-12ga-3-20-1-red-bttlwrn-w-4-1-16-1-mags-gtr19srb.html,BACK ORDER
"GARAYSAR TR19S 12GA 3"" 20.1"" OLIVE CAMO W/4+1/16+1 MAGS",$713.99,https://shop2.gzanders.com/firearms/garaysar-tr19s-12ga-3-20-1-olive-camo-w-4-1-16-1-mags-gtr19soc.html,BACK ORDER
"GARAYSAR TR19S 12GA 3"" 20.1"" OLIVE BTTLWRN W/4+1/16+1 MAGS",$713.99,https://shop2.gzanders.com/firearms/garaysar-tr19s-12ga-3-20-1-olive-bttlwrn-w-4-1-16-1-mags-gtr19sob.html,BACK ORDER
"GARAYSAR TR19S 12GA 3"" 20.1"" GREY BTTLWRN W/4+1/16+1 MAGS",$713.99,https://shop2.gzanders.com/firearms/garaysar-tr19s-12ga-3-20-1-grey-bttlwrn-w-4-1-16-1-mags-gtr19sgb.html,BACK ORDER
"GARAYSAR TR19S 12GA 3"" 20.1"" DESERT TAN W/4+1/16+1 MAGS",$713.99,https://shop2.gzanders.com/firearms/garaysar-tr19s-12ga-3-20-1-desert-tan-w-4-1-16-1-mags-gtr19sdt.html,BACK ORDER
"ADAMS ARMS RIFLE P1 5.56MM 16"" BLACK PISTON-DRIVEN",Special Price $714.95,https://shop2.gzanders.com/firearms/adams-arms-rifle-p1-5-56mm-16-black-gfgaa00424.html,BACK ORDER
"RRA MID-LENGTH A4 CARBINE 5.56 16"" BBL 6 POS NO SIGHTS BLK",Regular Price $774.95,https://shop2.gzanders.com/firearms/rra-mid-length-a4-carbine-5-56-16-bbl-6-pos-no-sights-blk-gar1855.html,BACK ORDER
"RRA CAR A4 MID-LENGTH 5.56 16"" BBL 6 POS A2 SIGHT BLK",$714.95,https://shop2.gzanders.com/firearms/rra-car-a4-mid-length-5-56-16-bbl-6-pos-a2-sight-blk-gar1239.html,BACK ORDER
"STAG 15 M4 5.56MM 16"" 30RD BLACK PHOSPHATE",Special Price $714.95,https://shop2.gzanders.com/firearms/stag-15-m4-5-56mm-16-30rd-black-phosphate-gstag15001111.html,BACK ORDER
"RRA RRAGE 3G RIFLE 5.56MM NATO 6 POS STK 16"" 1:9 30RD BLACK",Regular Price $774.95,https://shop2.gzanders.com/firearms/rra-rrage-3g-rifle-5-56mm-nato-6-pos-stk-16-1-9-hbar-black.html,BACK ORDER
"RUGER SP101 WILEY CLAPP.357MAG 2.25"" NOVAK SIGHTS SS (TALO)",$715.00,https://shop2.gzanders.com/firearms/ruger-sp101-wiley-clap-357mag-2-25-novak-sights-ss-talo.html,BACK ORDER
"S&W 686 .357 6"" AS 6-SHOT STAINLESS STEEL RUBBER",$715.00,https://shop2.gzanders.com/firearms/s-w-686-357-6-as-6-shot-stainless-steel-rubber.html,BACK ORDER
"S&W 686 .357 4"" AS 6-SHOT STAINLESS STEEL RUBBER",$715.00,https://shop2.gzanders.com/firearms/s-w-686-357-4-as-6-shot-stainless-steel-rubber.html,BACK ORDER
"S&W 617 .22LR 4"" AS 10-SHOT STAINLESS BLACK RUBBER",$715.00,https://shop2.gzanders.com/catalog/product/view/id/6955/s/s-w-617-22lr-4-as-10-shot-stainless-black-rubber/category/520/,BACK ORDER
"S&W 617 .22LR 6"" AS 10-SHOT STAINLESS STEEL RUBBER",$715.00,https://shop2.gzanders.com/catalog/product/view/id/6954/s/s-w-617-22lr-6-as-10-shot-stainless-steel-rubber/category/520/,BACK ORDER
"HENRY AMERICAN BEAUTY .22S/L/LR 20"" OCTAGON ENGRAVED",$716.95,https://shop2.gzanders.com/catalog/product/view/id/26814/s/henry-american-beauty-22s-l-lr-20-octagon-engraved/category/520/,BACK ORDER
"S&W PC M&P9 SHLD PLUS 9MM 4"" FIBER OPTIC SIGHTS W/CT RD BLK",$717.00,https://shop2.gzanders.com/firearms/s-w-pc-m-p9-shld-plus-9mm-4-fiber-optic-sights-w-ct-rd-blk-g13251.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 6.5-300WBY 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sprtr-6-5-300-wby-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 300 WBY MAG 26"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-300-wby-mag-26-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 6.5 CM 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-6-5-creed-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 7MM REM MAG 26"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-7mm-rem-mag-26-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 300 WIN MAG 26"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-300-win-mag-26-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 257 WBY MAG 26"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-257-wby-mag-26-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 308WIN 24"" SATIN/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-308-win-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 30-06 SPRG 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-30-06-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 270WIN 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-270-win-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 25-06 REM 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-25-06-rem-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 243WINCHESTER 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-243-win-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 223 REMINGTON 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-223-rem-24-m-blued-satin-a-walnut.html,BACK ORDER
"WEATHERBY VANGUARD SPORTER 22-250 REM 24"" BLUED/WALNUT",$718.20,https://shop2.gzanders.com/firearms/wby-vanguard-sporter-22-250-rem-24-m-blued-satin-a-walnut.html,BACK ORDER
"WINCHESTER SX4 HYBRID 12GA 3"" 28""VR GREY/BLACK SYN",$719.00,https://shop2.gzanders.com/firearms/win-super-x-4-12ga-3-28-vr-inv-3-fde-black-synthetic.html,BACK ORDER
"BROWNING SEMI-AUTO 22 GRADE 1 .22LR 19.4"" BLUED/AAA MAPLE<",$719.00,https://shop2.gzanders.com/firearms/bg-semi-auto-22-g1-22lr-19-4-blued-aaa-maple.html,BACK ORDER
"RUGER SINGLE-SIX CONVERTIBLE HUNTER .22LR/.22WMR 7.5"" AS SS",$719.00,https://shop2.gzanders.com/catalog/product/view/id/6725/s/ruger-single-six-convertible-hunter-22lr-22wmr-7-5-as-ss/category/520/,BACK ORDER
"KEL-TEC KSG SHOTGUN 12GA. 3"" 12-SHOT 18.5"" CYLINDER BLACK",$719.95,https://shop2.gzanders.com/catalog/product/view/id/12748/s/kel-tec-ksg-shotgun-12ga-3-12-shot-18-5-cylinder-black/category/520/,BACK ORDER
"IWI ZION Z-15 5.56/.223 12.5"" TACTICAL PISTOL SBA3 BRACE",$720.00,https://shop2.gzanders.com/firearms/iwi-zion-z-15-5-56-223-12-5-tactical-pistol-sba3-brace.html,BACK ORDER
BERETTA PX4 COMPACT CARRY 9MM FRONT NGT SGT 15-SHOT BLK POLY,$720.00,https://shop2.gzanders.com/catalog/product/view/id/41771/s/beretta-px4-compact-carry-9mm-night-sights-15-sh-black-poly/category/520/,BACK ORDER
"IWI ZION Z-15 5.56/.223 16"" TACTICAL RIFLE BC B5 STOCK",$720.95,https://shop2.gzanders.com/firearms/iwi-zion-z-15-5-56-223-16-tactical-rifle-bc-b5-stock.html,ADD TO CART
"MOSSBERG 590A1 12GA 3"" 9RD 20"" ADJ STOCK GHOST RING PARKERIZE",$721.50,https://shop2.gzanders.com/firearms/mb-590a1-12ga-3-9-shot-20-cyl-ghost-ring-parkerized-g50769.html,ADD TO CART
"BOND ARMS OLD GLORY 3.5"" BBL .45LC/410 PACKAGE 1 W/FLAG",$721.60,https://shop2.gzanders.com/firearms/bond-arms-old-glory-3-bbl-45lc-410-package-1-w-flag.html,BACK ORDER
"HENRY X MODEL LEVER .30-30 21"" TB BLUED BLACK SYN.",$721.95,https://shop2.gzanders.com/firearms/henry-x-model-lever-30-30-21-tb-blued-black-syn-gh009x.html,BACK ORDER
"HENRY X MODEL LEVER .410 BORE 19.8"" TB BLUED BLACK SYN.",$721.95,https://shop2.gzanders.com/firearms/henry-x-model-lever-410-bore-19-8-tb-blued-black-syn.html,BACK ORDER
"HENRY X MODEL LEVER .44MAG/SPL 17.4"" TB BLUED BLACK SYN.",$721.95,https://shop2.gzanders.com/firearms/henry-x-model-lever-44mag-spl-17-4-tb-blued-black-syn.html,BACK ORDER
"HENRY X MODEL LEVER .357/.38 17.4"" TB BLUED BLACK SYN.",$721.95,https://shop2.gzanders.com/firearms/henry-x-model-lever-357-38-17-4-tb-blued-black-syn.html,BACK ORDER
"HENRY X MODEL LEVER .45LC 17.4"" TB BLUED BLACK SYN.",$721.95,https://shop2.gzanders.com/firearms/henry-x-model-lever-45lc-17-4-tb-blued-black-syn.html,BACK ORDER
"HENRY X MODEL LEVER .45/70 19.8"" TB BLUED BLACK SYN.",$721.95,https://shop2.gzanders.com/firearms/henry-x-model-lever-45-70-19-8-tb-blued-black-syn.html,ADD TO CART
"HENRY AXE .410 2.5"" 15.14"" INVECTOR CHOKE BLUED/WALNUT",$721.95,https://shop2.gzanders.com/firearms/henry-axe-410-2-5-15-14-invector-choke-blued-walnut.html,BACK ORDER
"WALTHER PPQ CLASSIC Q5 MATCH 9MM 5"" 15-SHOT BLACK POLYMER",$722.00,https://shop2.gzanders.com/firearms/walther-ppq-classic-q5-match-9mm-5-15-shot-black-polymer-g2846977.html,ADD TO CART
"COLT LE CARBINE .223 16.1"" BARREL NO FURNITURE 6",$722.00,https://shop2.gzanders.com/firearms/colt-le-carbine-223-16-1-barrel-no-furniture-6-gle6920oem2.html,ADD TO CART
"COLT LE CARBINE .223 16.1"" BARREL NO FURNITURE",$722.00,https://shop2.gzanders.com/firearms/colt-le-carbine-223-16-1-barrel-no-furniture.html,ADD TO CART
"HENRY BIG BOY CARBINE .41 MAG 16.5"" OCTAGON LARGE LOOP",$722.95,https://shop2.gzanders.com/catalog/product/view/id/40290/s/henry-big-boy-lever-carbine-41-mag-16-5-octagon/category/520/,Out Of Stock
"HENRY BIG BOY CARBINE .327FED/ 32H&R 16.5"" OCTAGON LARGE LOOP",$722.95,https://shop2.gzanders.com/catalog/product/view/id/40289/s/henry-big-boy-lever-carbine-327fed-32h-r-mag-16-5-octagon/category/520/,BACK ORDER
"HENRY BIG BOY .41 MAGNUM 20"" OCTAGON WALNUT",$722.95,https://shop2.gzanders.com/catalog/product/view/id/40288/s/henry-big-boy-lever-rifle-41-mag-20-octagonal-bbl/category/520/,BACK ORDER
"HENRY BIG BOY .327 FED MAG/ 32H&R MAG 20"" OCTAGON WALNUT",$722.95,https://shop2.gzanders.com/catalog/product/view/id/40287/s/henry-big-boy-lever-rifle-327fed-32h-r-mag-20-octagon/category/520/,BACK ORDER
"HENRY BIG BOY CARBINE .44MAG /SPL 16.5"" OCTAGON LARGE LOOP",$722.95,https://shop2.gzanders.com/catalog/product/view/id/27432/s/henry-big-boy-lever-carbine-44-mag-spl/category/520/,BACK ORDER
"HENRY BIG BOY CARBINE .38/.357 16.5"" OCTAGON LARGE LOOP",$722.95,https://shop2.gzanders.com/firearms/henry-big-boy-lever-carbine-38-357.html,BACK ORDER
"HENRY BIG BOY CARBINE .45LC 16.5"" OCTAGON LARGE LOOP",$722.95,https://shop2.gzanders.com/catalog/product/view/id/27424/s/henry-big-boy-lever-carbine-45lc-16-5-octagon-bbl/category/520/,BACK ORDER
"HENRY BIG BOY .38/.357 MAG 20"" OCTAGON WALNUT",$722.95,https://shop2.gzanders.com/firearms/henry-big-boy-lever-rifle-38-357-20-octagonal-bbl.html,BACK ORDER
"HENRY BIG BOY .45LC 20"" OCTAGON WALNUT",$722.95,https://shop2.gzanders.com/catalog/product/view/id/8378/s/henry-big-boy-lever-rifle-45lc-20-octagonal-barrel/category/520/,BACK ORDER
"HENRY BIG BOY .44MAG/SPL 20"" OCTAGON WALNUT",$722.95,https://shop2.gzanders.com/catalog/product/view/id/8377/s/henry-big-boy-lever-rifle-44-mag-spl-20-octagon-barrel/category/520/,BACK ORDER
RUGER AR556 .223 30-SHOT BRAVO B5 STOCK LITE FREE FLOAT M-LOK,$724.00,https://shop2.gzanders.com/firearms/ruger-ar556-223-30-shot-bravo-b5-stock-lite-free-float-m-lok.html,BACK ORDER
RUGER AR556 MPR .223 10-SHOT BLACK SIX POSITION STOCK M-LOK,$724.00,https://shop2.gzanders.com/catalog/product/view/id/62175/s/ruger-ar556-mpr-223-10-shot-black-six-position-stock-m-lok/category/520/,BACK ORDER
RUGER AR556 MPR .223 30-SHOT BLACK SIX POSITION STOCK M-LOK,$724.00,https://shop2.gzanders.com/catalog/product/view/id/46527/s/ruger-ar556-mps-223-30-shot-black-six-position-stock-m-lok/category/520/,BACK ORDER
"CIMARRON WYATT EARP .45LC FS 10"" CC/BLUED WALNUT W/INLAY",$724.28,https://shop2.gzanders.com/catalog/product/view/id/16783/s/cimarron-wyatt-earp-45lc-fs-10-cc-blued-walnut-w-inlay/category/520/,BACK ORDER
"MOSSBERG 935 PRO WATERFOWL 12 GA 3.5"" 28""VR MO-SHADOW GRASS",$724.46,https://shop2.gzanders.com/firearms/mb-935-pro-series-12ga-28-accu-mossy-oak-shadow-grass.html,BACK ORDER
RILEY DEFENSE RAK47 CLASSIC 7.62X39MM 30RD MATTE/LAMINATE,$724.95,https://shop2.gzanders.com/firearms/riley-defense-rak47-classic-7-62x39mm-30rd-matte-laminate.html,BACK ORDER
"S&W M&P15 PISTOL 5.56 7.5"" BBL 30-SHOT W/ FIXED ARM BRACE",$725.00,https://shop2.gzanders.com/firearms/s-w-m-p15-pistol-5-56-7-5-bbl-30-shot-w-fixed-arm-brace-g13658.html,BACK ORDER
"BERETTA A300 ULTIMA 20GA. 3"" 28""VR CT3 MO BTTMLAND W/KO",$725.00,https://shop2.gzanders.com/firearms/beretta-a300-ultima-20ga-3-28-vr-ct3-mo-bttmland-w-ko-gj32tu28.html,ADD TO CART
"BERETTA A300 ULTIMA 12GA. 3"" 28""VR CT3 MO BTTMLAND W/KO",$725.00,https://shop2.gzanders.com/firearms/beretta-a300-ultima-12ga-3-28-vr-ct3-mo-bttmland-w-ko-gj32tu18.html,ADD TO CART
"BERETTA A300 ULTIMA 20GA. 3"" 28""VR CT3 RT MAX 5 W/KO",$725.00,https://shop2.gzanders.com/firearms/beretta-a300-ultima-20ga-3-28-vr-ct3-rt-max-5-w-ko-gj32tm28.html,BACK ORDER
"BERETTA A300 ULTIMA 12GA. 3"" 28""VR CT3 RT MAX 5 W/KO",$725.00,https://shop2.gzanders.com/firearms/beretta-a300-ultima-12ga-3-28-vr-ct3-rt-max-5-w-ko-gj32tm18.html,BACK ORDER
"TIKKA T3X LITE L-HAND .300WM 24.3"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/firearms/tikka-t3x-lite-l-hand-300wm-24-3-stainless-black-matte-gjrtxb431r10.html,BACK ORDER
"BERETTA 92 BRIGADIER 9MM 4.9"" FS 10-SHOT INOX CA-COMPLIANT",$725.00,https://shop2.gzanders.com/firearms/beretta-92-brigadier-9mm-4-9-fs-10-shot-inox-ca-compliant.html,BACK ORDER
"TIKKA T3X LITE L-HAND 6.5CM 24.3"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/firearms/tikka-t3x-lite-l-hand-6-5-crd-24-3-stainless-black-matte.html,ADD TO CART
"TIKKA T3X LITE L-HAND .22-250 22.4"" 1:8"" S/S BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/49045/s/tikka-t3x-lite-l-hand-22-250-22-4-1-8-s-s-black-matte/category/520/,ADD TO CART
"TIKKA T3X LITE L-HAND 7MM RM 24.3"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37394/s/tikka-t3x-lite-l-hand-7mm-rm-24-3-stainless-black-matte/category/520/,ADD TO CART
"TIKKA T3X LITE L-HAND .300WSM 24.3"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37393/s/tikka-t3x-lite-l-hand-300wsm-24-3-stainless-black-matte/category/520/,BACK ORDER
"TIKKA T3X LITE L-HAND .270WSM 24.3"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37392/s/tikka-t3x-lite-l-hand-270wsm-24-3-stainless-black-matte/category/520/,ADD TO CART
"TIKKA T3X LITE L-HAND .30-06 22.4"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37390/s/tikka-t3x-lite-l-hand-30-06-22-4-stainless-black-matte/category/520/,BACK ORDER
"TIKKA T3X LITE L-HAND .270 WIN 22.4"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37389/s/tikka-t3x-lite-l-hand-270-win-22-4-stainless-black-matte/category/520/,BACK ORDER
"TIKKA T3X LITE L-HAND .308 WIN 22.4"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37388/s/tikka-t3x-lite-l-hand-308-win-22-4-stainless-black-matte/category/520/,BACK ORDER
"TIKKA T3X LITE L-HAND .243 WIN 22.4"" STAINLESS BLACK MATTE",$725.00,https://shop2.gzanders.com/catalog/product/view/id/37387/s/tikka-t3x-lite-l-hand-243-win-22-4-stainless-black-matte/category/520/,BACK ORDER
"TROY CARBINE CQB SPC A3 5.56MM (.223) 16"" 30RD OPTIC READY",Special Price $725.00,https://shop2.gzanders.com/firearms/troy-carbine-cqb-spc-a3-5-56mm-223-16-30rd-optic-ready.html,BACK ORDER
"CHRISTENSEN RANGER .22LR 18"" CF BBL/STOCK TAN W/BLACK WEB",$725.99,https://shop2.gzanders.com/firearms/christensen-ranger-22lr-18-tb-black-tan-black.html,BACK ORDER
"CHRISTENSEN RANGER .22LR 18"" CF BBL/STOCK BLACK W/GREY WEB",$725.99,https://shop2.gzanders.com/firearms/christensen-ranger-22lr-18-tb-black-black-gray.html,ADD TO CART
"BERGARA B14 RIDGE SP .223WYLDE 18"" THREADED CERAKOTE/SYNTH",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-sp-223-wylde-cf-matte-syn-gb14s513c.html,BACK ORDER
"BERGARA B14 RIDGE SP 6.5CM 18"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-sp-6-5cm-cf-matte-syn-gb14s512c.html,BACK ORDER
"BERGARA B14 RIDGE SP .308 WIN 18"" THREADED CERAKOTE SYNTH",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-sp-308-win-cf-matte-syn-gb14s511c.html,ADD TO CART
"BERGARA B14 RIDGE 6.5PRC 24"" CERAKOTE/BLACK/GRAY SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-6-5prc-cf-matte-syn-gb14s509c.html,ADD TO CART
"BERGARA B14 RIDGE 7MM-08 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-7mm-08-cf-matte-syn-gb14s507c.html,BACK ORDER
"BERGARA B14 RIDGE .450BM 20"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-450bm-cf-matte-syn-gb14s506c.html,BACK ORDER
"BERGARA B14 RIDGE .22-250 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-22-250-cf-matte-syn-gb14s504c.html,BACK ORDER
"BERGARA B14 RIDGE .243 WIN 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-243-win-cf-matte-syn-gb14s503c.html,BACK ORDER
"BERGARA B14 RIDGE 6.5CM 22"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-6-5cm-cf-matte-syn-gb14s502c.html,BACK ORDER
"BERGARA B14 RIDGE .308 WIN 22"" THREADED CERAKOTE SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-308-win-cf-matte-syn-gb14s501c.html,BACK ORDER
"BERGARA B14 RIDGE .300PRC 24"" CERAKOTE/BLACK/GRAY SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-300prc-cf-matte-syn-gb14lm508c.html,BACK ORDER
"BERGARA B14 RIDGE 7MM RM 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-7mm-rem-mag-cf-matte-syn-gb14lm502c.html,BACK ORDER
"BERGARA B14 RIDGE .300WM 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-300wm-cf-matte-syn-gb14lm501c.html,BACK ORDER
"BERGARA B14 RIDGE .270 WIN 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-270-win-cf-matte-syn-gb14l502c.html,BACK ORDER
"BERGARA B14 RIDGE .30-06 24"" THREADED CERAKOTE/SYNTHETIC",$726.20,https://shop2.gzanders.com/firearms/bergara-ridge-30-06-sprg-cf-matte-syn-gb14l501c.html,BACK ORDER
"MOSSBERG 930 TACTICAL SPX 12GA 3"" 18.5"" 8RD BLUED/SYN",$726.43,https://shop2.gzanders.com/firearms/mb-930-spx-12ga-18-5-7-1-black-matte-synthetic.html,ADD TO CART
SHADOW SYSTEMS XR920 COMBAT 9MM OPTIC CUT THRDED BLK DLC,$727.20,https://shop2.gzanders.com/firearms/shadow-sys-xr920-combat-9mm-optic-cut-threaded-blk-dlc-gss3004.html,BACK ORDER
SHADOW SYSTEMS DR920 COMBAT 9MM OPTC CT THREAD/DLC BBL DLC,$727.20,https://shop2.gzanders.com/firearms/shadow-sys-dr920-combat-9mm-optic-cut-threaded-dlc-bbl-dlc-gss2004.html,ADD TO CART
SHADOW SYSTEMS DR920 COMBAT 9MM OPTC CT/THREAD/BRZ BBL DLC,$727.20,https://shop2.gzanders.com/firearms/shadow-sys-dr920-combat-9mm-optic-cut-threaded-brz-bbl-dlc-gss2003.html,BACK ORDER
"CIMARRON ROOSTER SHOOTER .45LC FS 4.75"" ORIGINAL ORANGE STAG",$727.95,https://shop2.gzanders.com/firearms/cimarron-rooster-shooter-45lc-fs-4-75-original-orange-stag-grs410.html,ADD TO CART
"TAURUS RAGING HUNTER .454 CAS. 8 3/8"" 5-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/catalog/product/view/id/60317/s/taurus-raging-hunter-454-cas-8-3-8-5-shot-blued-rubber/category/520/,BACK ORDER
"TAURUS RAGING HUNTER .454 CAS. 6 3/4"" 5-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/catalog/product/view/id/60315/s/taurus-raging-hunter-454-cas-6-3-4-5-shot-blued-rubber/category/520/,BACK ORDER
"TAURUS RAGING HUNTER .454 CAS. 5 1/8"" 5-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/catalog/product/view/id/60313/s/taurus-raging-hunter-454-cas-5-1-8-5-shot-blued-rubber/category/520/,BACK ORDER
"TAURUS RAGING HUNTER .44MAG 6 3/4"" 6-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/firearms/taurus-raging-hunter-44mag-6-3-4-6-shot-blued-rubber.html,ADD TO CART
"TAURUS RAGING HUNTER .44MAG 5 1/8"" 6-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/firearms/taurus-raging-hunter-44mag-5-1-8-6-shot-blued-rubber.html,ADD TO CART
"TAURUS RAGING HUNTER .357MAG 8 3/8"" 7-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/firearms/taurus-raging-hunter-357mag-8-3-8-7-shot-blued-rubber.html,ADD TO CART
"TAURUS RAGING HUNTER .357MAG 6 3/4"" 7-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/firearms/taurus-raging-hunter-357mag-6-3-4-7-shot-blued-rubber.html,BACK ORDER
"TAURUS RAGING HUNTER .357MAG 5 1/8"" 7-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/firearms/taurus-raging-hunter-357mag-5-1-8-7-shot-blued-rubber.html,BACK ORDER
"TAURUS RAGING HUNTER .44MAG 8.38"" AS 6-SHOT BLUED RUBBER",$728.29,https://shop2.gzanders.com/firearms/taurus-raging-hunter-44mag-8-38-as-6-shot-blued-rubber.html,BACK ORDER
"HK VP9SK-B PUSH BUTTON O-READY 9MM 3.39"" BBL NS 3-10RD",$729.00,https://shop2.gzanders.com/firearms/hk-vp9sk-b-push-button-o-ready-9mm-3-39-bbl-ns-3-10rd-g81000743.html,BACK ORDER
"HK VP9SK-B PUSH BUTTON O-READY 9MM 3.39"" BBL NS 1-13RD 2-10RD",$729.00,https://shop2.gzanders.com/firearms/hk-vp9sk-b-push-button-o-ready-9mm-3-39-bbl-ns-1-13rd-2-10rd-g81000741.html,BACK ORDER
"HK VP9-B PUSH BUTTON O-READY 9MM 4.09"" BBL NS 3-10RD",$729.00,https://shop2.gzanders.com/firearms/hk-vp9-b-push-button-o-ready-9mm-4-09-bbl-ns-3-10rd-g81000735.html,BACK ORDER
"HK VP9-B PUSH BUTTON O-READY 9MM 4.09"" BBL NS 3-17RD",$729.00,https://shop2.gzanders.com/firearms/hk-vp9-b-push-button-o-ready-9mm-4-09-bbl-ns-3-17rd-g81000733.html,BACK ORDER
"HK VP9SK OPTICS READY 9MM 3.39"" BBL NS 3-10RD BLK",$729.00,https://shop2.gzanders.com/firearms/hk-vp9sk-optics-ready-9mm-3-39-bbl-ns-3-10rd-blk-g81000654.html,BACK ORDER
"HK VP9SK OPTICS READY 9MM 3.39"" BBL NS 1-13RD 2-10RD BLK",$729.00,https://shop2.gzanders.com/firearms/hk-vp9sk-optics-ready-9mm-3-39-bbl-ns-1-13rd-2-10rd-blk-g81000652.html,BACK ORDER
"HK VP9 OPTICS READY 9MM 4.09"" BBL NS 3-10RD BLK",$729.00,https://shop2.gzanders.com/firearms/hk-vp9-optics-ready-9mm-4-09-bbl-ns-3-10rd-blk.html,BACK ORDER
